Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
4388,Rachel,49,Female,Nashville,2023-12-29,204.3
4389,Olivia,29,Female,Jacksonville,2024-04-09,725.61
4390,Grace,32,Female,Jacksonville,2024-07-14,355.81
4391,Katherine,34,Female,San Jose,2024-02-22,497.2
4392,Grace,21,Female,Los Angeles,2025-05-06,297.14
4393,Sophia,54,Female,Chicago,2024-09-03,810.31
4394,Maria,33,Female,San Diego,2024-11-24,606.0
4395,Thomas,39,Male,Denver,2024-10-24,1086.97
4396,George,18,Male,Detroit,2024-11-03,229.7
4397,Zoe,54,Female,Jacksonville,2024-10-17,320.99
4398,Penny,31,Female,Sacramento,2024-04-25,218.64
4399,Kevin,47,Male,San Antonio,2025-04-24,59.34
4400,Julia,41,Female,Fort Worth,2024-11-08,465.62
4401,Rachel,18,Female,San Jose,2025-03-31,138.32
4402,Sophia,42,Female,El Paso,2025-01-12,659.51
4403,Hannah,49,Female,Kansas City,2024-03-19,609.91
4404,Charlotte,30,Female,Baltimore,2024-11-06,240.69
4405,Henry,46,Male,Kansas City,2023-10-15,114.32
4406,Ethan,28,Male,El Paso,2023-11-20,292.72
4407,Patrick,18,Male,Nashville,2023-11-09,393.84
4408,James,26,Male,San Francisco,2024-03-25,383.83
4409,Julia,49,Female,Fort Worth,2023-12-26,148.9
4410,Diana,52,Female,Chicago,2025-01-02,599.81
4411,Alice,24,Female,Houston,2024-08-22,119.73
4412,Isabella,23,Female,Atlanta,2024-06-15,372.78
4413,George,39,Male,Sacramento,2023-11-23,196.92
4414,Frank,47,Male,Boston,2024-05-21,595.33
4415,Luna,25,Female,Mesa,2023-12-28,1209.66
4416,Olivia,26,Female,Long Beach,2024-11-21,317.85
4417,Luna,24,Female,Oklahoma City,2025-01-02,128.51
4418,Maria,34,Female,Fort Worth,2024-11-28,840.94
4419,Samuel,18,Male,Boston,2025-08-14,780.84
4420,Isaac,28,Male,Baltimore,2024-09-23,499.64
4421,Marcus,23,Male,Denver,2024-08-06,595.24
4422,Tina,18,Female,Louisville,2023-11-25,113.3
4423,Diana,52,Female,Louisville,2024-03-31,1197.12
4424,Charlotte,22,Female,Philadelphia,2024-07-09,123.65
4425,Julia,29,Female,Los Angeles,2023-09-23,595.52
4426,Julia,36,Female,San Antonio,2024-05-03,176.61
4427,Victor,24,Male,Kansas City,2023-08-22,703.44
4428,Isabella,51,Female,Virginia Beach,2023-11-22,545.37
4429,Charlotte,35,Female,Washington DC,2025-04-01,695.99
4430,Julia,36,Female,Denver,2025-07-19,151.66
4431,Zoe,58,Female,Houston,2024-08-18,206.79
4432,Luna,31,Female,Chicago,2024-08-10,282.07
4433,Marcus,36,Male,Philadelphia,2024-12-27,150.53
4434,Thomas,20,Male,Atlanta,2024-06-13,739.07
4435,Olivia,46,Female,Long Beach,2025-04-19,784.56
4436,Liam,18,Male,Boston,2024-08-06,1131.85
4437,David,47,Male,Long Beach,2023-10-14,486.83
4438,Benjamin,21,Male,Houston,2023-09-06,389.06
4439,Thomas,29,Male,Portland,2025-02-21,131.98
4440,Marcus,39,Male,Detroit,2024-03-15,281.23
4441,Maria,29,Female,Houston,2024-03-02,299.54
4442,Zoe,67,Female,Louisville,2024-09-10,826.8
4443,Katherine,25,Female,Sacramento,2023-12-15,861.13
4444,Liam,25,Male,Fresno,2024-07-14,1276.01
4445,Bella,28,Female,Chicago,2025-02-07,657.36
4446,Nathan,34,Male,San Antonio,2025-02-24,232.78
4447,Hannah,35,Female,Jacksonville,2024-09-19,414.49
4448,Oliver,37,Male,Boston,2023-11-05,219.84
4449,Ethan,35,Male,Columbus,2023-11-06,407.73
4450,Julia,28,Female,Columbus,2025-03-03,689.77
4451,Olivia,42,Female,Virginia Beach,2025-04-07,303.9
4452,Alexander,39,Male,Chicago,2024-05-09,1225.4
4453,Charlotte,18,Female,Columbus,2025-04-07,444.32
4454,Henry,38,Male,Denver,2023-09-14,559.53
4455,Alexander,30,Male,San Francisco,2025-01-21,462.89
4456,Wendy,35,Female,El Paso,2024-09-17,356.74
4457,Liam,34,Male,Portland,2025-08-07,386.98
4458,Oliver,48,Male,Nashville,2023-10-28,716.03
4459,Diana,31,Female,Chicago,2025-04-12,870.05
4460,James,34,Male,San Jose,2025-02-14,831.58
4461,Rachel,27,Female,San Francisco,2024-03-19,519.81
4462,Sophia,41,Female,Indianapolis,2025-08-14,58.4
4463,Fiona,30,Female,Mesa,2024-07-08,451.26
4464,Tina,18,Female,Washington DC,2024-04-25,360.42
4465,Nathan,26,Male,Seattle,2025-04-03,447.87
4466,Emma,55,Female,New York,2024-06-30,278.78
4467,Emma,33,Female,Las Vegas,2025-08-10,926.34
4468,Charlotte,19,Female,Seattle,2025-03-03,445.94
4469,Marcus,42,Male,Tucson,2024-02-04,322.44
4470,Quinn,31,Male,Colorado Springs,2025-03-29,305.92
4471,Alexander,43,Male,Oklahoma City,2024-10-17,314.41
4472,Christopher,34,Male,Baltimore,2024-04-27,309.04
4473,Isaac,42,Male,Charlotte,2025-01-15,1301.35
4474,Ethan,30,Male,San Diego,2024-11-19,137.49
4475,Henry,30,Male,Austin,2023-12-14,1070.42
4476,Julia,24,Female,Phoenix,2023-11-24,401.22
4477,Liam,41,Male,Long Beach,2024-01-13,342.78
4478,Victor,28,Male,Austin,2024-01-13,837.08
4479,Quinn,55,Male,Oklahoma City,2023-09-27,743.74
4480,Samuel,45,Male,Long Beach,2024-04-27,690.62
4481,Samuel,38,Male,Denver,2024-03-07,496.34
4482,Olivia,29,Female,Indianapolis,2024-09-11,698.51
4483,George,18,Male,San Diego,2024-04-07,1293.53
4484,Diana,31,Female,Fort Worth,2025-01-10,259.3
4485,Frank,31,Male,Kansas City,2024-03-13,247.46
4486,Julia,22,Female,Fort Worth,2024-02-26,515.53
4487,Isaac,44,Male,Sacramento,2025-05-03,368.41
4488,Christopher,26,Male,Albuquerque,2025-08-04,225.04
4489,Isabella,23,Female,San Antonio,2024-12-23,368.22
4490,Henry,18,Male,Charlotte,2023-10-23,614.04
4491,Christopher,30,Male,Portland,2025-07-18,571.16
4492,Liam,48,Male,Philadelphia,2025-03-11,122.61
4493,Ethan,44,Male,San Francisco,2025-06-16,208.72
4494,Fiona,33,Female,Virginia Beach,2025-08-09,583.06
4495,Bella,39,Female,Baltimore,2025-05-09,369.27
4496,James,44,Male,Baltimore,2023-11-15,382.78
4497,Rachel,41,Female,Chicago,2025-05-09,120.63
4498,Wendy,30,Female,Fresno,2024-02-13,557.84
4499,Marcus,52,Male,Columbus,2025-01-16,63.15
4500,Victor,34,Male,Chicago,2025-04-11,501.86
4501,Olivia,39,Female,New York,2025-02-21,1100.49
4502,James,35,Male,El Paso,2024-12-21,50.0
4503,Quinn,38,Male,Jacksonville,2024-08-06,1199.76
4504,Alice,18,Female,Milwaukee,2024-10-10,411.91
4505,Marcus,18,Male,Houston,2024-02-27,456.76
4506,Diana,47,Female,Portland,2024-06-12,337.4
4507,James,29,Male,Denver,2024-07-10,484.53
4508,Katherine,29,Female,Phoenix,2024-11-20,193.77
4509,Oliver,49,Male,Jacksonville,2025-05-19,693.91
4510,Tina,51,Female,Fort Worth,2023-10-22,555.45
4511,William,37,Male,Baltimore,2024-08-25,167.04
4512,Benjamin,39,Male,Baltimore,2024-03-05,1136.26
4513,Ethan,33,Male,San Francisco,2025-06-29,588.82
4514,Rachel,30,Female,Sacramento,2024-05-10,50.0
4515,Samuel,46,Male,Kansas City,2025-07-09,322.47
4516,Kevin,29,Male,San Jose,2024-04-10,424.71
4517,Nina,57,Female,Boston,2023-08-16,1291.32
4518,David,45,Male,San Diego,2025-03-02,102.97
4519,Zoe,46,Female,Phoenix,2025-01-31,1614.15
4520,Emma,28,Female,Sacramento,2025-01-30,259.34
4521,Maria,20,Female,Los Angeles,2024-07-15,496.94
4522,Sophia,39,Female,Austin,2024-12-12,616.8
4523,Victor,18,Male,Nashville,2024-05-02,219.24
4524,Christopher,27,Male,San Jose,2023-09-30,845.93
4525,George,25,Male,Charlotte,2024-09-08,746.74
4526,Alexander,34,Male,Portland,2024-01-21,439.87
4527,Alexander,44,Male,Mesa,2024-06-24,285.14
4528,David,34,Male,Portland,2024-01-16,221.15
4529,Olivia,43,Female,San Diego,2024-02-27,809.87
4530,Oliver,61,Male,Chicago,2025-04-11,172.21
4531,Olivia,41,Female,Long Beach,2024-04-17,383.68
4532,Ethan,62,Male,Los Angeles,2024-10-10,270.5
4533,Victoria,28,Female,Albuquerque,2024-10-01,288.42
4534,Olivia,49,Female,Portland,2024-08-03,257.32
4535,Samuel,40,Male,Virginia Beach,2024-04-22,492.06
4536,Charlotte,33,Female,Baltimore,2024-12-25,111.83
4537,Patrick,30,Male,Tucson,2023-09-19,280.97
4538,Sophia,21,Female,Indianapolis,2023-10-26,391.1
4539,Alice,18,Female,Milwaukee,2025-03-10,539.4
4540,Isabella,32,Female,San Jose,2024-07-15,220.42
4541,Hannah,52,Female,Long Beach,2023-11-13,138.24
4542,Bella,26,Female,Charlotte,2025-05-02,111.71
4543,James,39,Male,Denver,2024-07-02,665.61
4544,Tina,18,Female,Jacksonville,2023-08-15,104.98
4545,Charlotte,50,Female,Indianapolis,2025-07-15,878.96
4546,Kevin,30,Male,Nashville,2024-01-09,1883.58
4547,Benjamin,41,Male,Louisville,2024-12-30,317.1
4548,Thomas,26,Male,San Jose,2023-11-19,375.4
4549,Christopher,45,Male,Milwaukee,2024-12-02,1170.46
4550,Emma,58,Female,Long Beach,2023-12-09,144.16
4551,Oliver,36,Male,Oklahoma City,2025-06-26,571.38
4552,Isaac,51,Male,Detroit,2024-03-02,426.61
4553,Nathan,47,Male,Oklahoma City,2024-12-05,149.04
4554,Emma,30,Female,Las Vegas,2024-02-14,531.88
4555,Hannah,37,Female,Baltimore,2024-05-12,816.92
4556,Grace,42,Female,Portland,2025-06-05,107.55
4557,Hannah,24,Female,Nashville,2023-12-13,1455.78
4558,William,27,Male,Boston,2024-05-30,494.68
4559,Wendy,34,Female,Oklahoma City,2024-03-25,112.25
4560,Isaac,18,Male,Sacramento,2025-01-07,281.17
4561,Nathan,18,Male,San Francisco,2024-02-02,495.1
4562,Nathan,33,Male,Fort Worth,2024-12-06,488.79
4563,Olivia,37,Female,Fort Worth,2025-01-10,347.89
4564,Wendy,32,Female,Virginia Beach,2023-08-15,996.8
4565,Bella,43,Female,Milwaukee,2024-07-28,1146.66
4566,Nina,37,Female,Las Vegas,2023-11-20,726.98
4567,Bella,18,Female,Washington DC,2024-01-27,977.99
4568,Nathan,29,Male,Oklahoma City,2024-12-24,224.13
4569,James,50,Male,Albuquerque,2023-08-21,1287.91
4570,George,18,Male,Long Beach,2025-01-04,375.61
4571,Victoria,39,Female,Baltimore,2025-04-03,1008.55
4572,Thomas,27,Male,Virginia Beach,2025-08-06,128.96
4573,Emma,54,Female,Houston,2024-06-18,92.4
4574,Marcus,27,Male,Columbus,2023-11-19,217.01
4575,William,46,Male,Kansas City,2023-10-05,505.21
4576,Kevin,32,Male,Portland,2024-05-21,410.84
4577,Luna,38,Female,Louisville,2025-01-30,388.58
4578,Liam,46,Male,Baltimore,2023-10-28,427.22
4579,Benjamin,25,Male,Columbus,2024-03-31,64.81
4580,Charlotte,47,Female,Mesa,2025-05-20,334.24
4581,Wendy,40,Female,Jacksonville,2023-11-23,833.53
4582,Robert,52,Male,Mesa,2025-03-02,122.49
4583,James,22,Male,Oklahoma City,2025-02-15,242.36
4584,Olivia,18,Female,Fort Worth,2023-11-20,538.99
4585,James,34,Male,Las Vegas,2025-08-09,99.54
4586,Victor,39,Male,Milwaukee,2023-11-27,367.01
4587,Patrick,37,Male,Dallas,2024-09-05,583.12
4588,Julia,20,Female,Boston,2023-08-21,214.17
4589,Sophia,31,Female,Virginia Beach,2024-12-02,992.05
4590,Luna,35,Female,Chicago,2024-07-01,126.94
4591,Zoe,48,Female,San Antonio,2025-01-24,306.97
4592,Ethan,59,Male,Philadelphia,2024-11-16,664.56
4593,Benjamin,29,Male,New York,2023-12-03,647.22
4594,David,21,Male,El Paso,2024-06-10,181.64
4595,Frank,21,Male,Boston,2024-12-28,519.06
4596,Alice,28,Female,Fort Worth,2025-05-04,313.05
4597,James,21,Male,Columbus,2023-10-17,898.13
4598,Thomas,18,Male,Phoenix,2023-10-27,146.89
4599,Bella,39,Female,Virginia Beach,2025-02-15,110.7
4600,Victor,24,Male,Atlanta,2024-10-18,326.27
4601,Grace,28,Female,Albuquerque,2024-05-21,568.51
4602,William,31,Male,Jacksonville,2025-07-19,382.0
4603,Samuel,31,Male,Washington DC,2024-03-31,331.8
4604,George,42,Male,Kansas City,2023-11-25,606.72
4605,Kevin,42,Male,San Jose,2024-03-04,246.82
4606,Kevin,39,Male,Las Vegas,2023-10-15,550.07
4607,Henry,36,Male,Long Beach,2024-09-22,460.54
4608,Sophia,21,Female,Las Vegas,2024-10-26,442.32
4609,Kevin,44,Male,Kansas City,2024-11-01,209.11
4610,Nina,18,Female,Albuquerque,2025-03-06,191.22
4611,Robert,31,Male,San Francisco,2024-12-31,488.26
4612,Henry,37,Male,San Jose,2025-04-25,160.89
4613,Grace,37,Female,San Antonio,2024-12-08,386.74
4614,Christopher,33,Male,Dallas,2024-03-22,144.41
4615,Charlotte,33,Female,Albuquerque,2024-08-27,938.73
4616,Charlotte,44,Female,Albuquerque,2024-08-21,601.58
4617,Kevin,22,Male,Los Angeles,2025-02-11,214.48
4618,Penny,39,Female,Nashville,2024-03-18,979.34
4619,Grace,29,Female,Atlanta,2023-09-23,344.27
4620,Olivia,36,Female,Jacksonville,2025-06-01,367.1
4621,Grace,43,Female,Los Angeles,2025-07-12,283.13
4622,Julia,25,Female,Mesa,2024-08-10,256.97
4623,Alice,18,Female,El Paso,2023-11-05,152.14
4624,Frank,41,Male,Nashville,2024-08-14,251.51
4625,Ethan,26,Male,Jacksonville,2024-10-22,724.42
4626,Isaac,29,Male,Virginia Beach,2024-09-04,290.26
4627,Thomas,53,Male,Oklahoma City,2025-07-29,727.29
4628,James,23,Male,San Diego,2025-08-05,99.87
4629,Wendy,21,Female,Fort Worth,2025-06-27,185.77
4630,Tina,29,Female,Boston,2023-11-19,359.27
4631,Samuel,30,Male,Philadelphia,2025-05-05,505.73
4632,Alice,25,Female,Colorado Springs,2024-10-03,597.97
4633,Julia,42,Female,Los Angeles,2024-05-08,694.08
4634,Sophia,24,Female,Atlanta,2024-12-26,255.47
4635,Emma,53,Female,Austin,2025-02-22,536.39
4636,Bella,41,Female,Indianapolis,2025-07-12,142.16
4637,Marcus,30,Male,Fresno,2025-02-28,643.7
4638,Robert,35,Male,Sacramento,2023-08-27,151.59
4639,Benjamin,20,Male,Tucson,2023-10-03,1329.65
4640,Victor,18,Male,Austin,2024-02-22,511.02
4641,David,46,Male,San Francisco,2023-09-13,541.21
4642,Thomas,32,Male,Indianapolis,2023-09-28,298.21
4643,Grace,28,Female,Louisville,2025-03-13,315.11
4644,William,30,Male,Chicago,2024-08-19,1242.26
4645,Robert,45,Male,Milwaukee,2024-11-16,324.09
4646,Wendy,32,Female,Philadelphia,2024-08-15,630.8
4647,William,33,Male,Kansas City,2024-06-13,289.41
4648,Christopher,31,Male,Dallas,2025-01-09,789.07
4649,Sophia,51,Female,New York,2023-10-14,194.02
4650,Olivia,34,Female,Los Angeles,2024-09-10,858.42
4651,Thomas,53,Male,Portland,2024-11-07,967.28
4652,Marcus,51,Male,Albuquerque,2024-03-04,1289.58
4653,Charlotte,40,Female,Portland,2024-03-28,733.59
4654,Christopher,38,Male,Seattle,2024-08-22,709.73
4655,Charlotte,45,Female,El Paso,2024-01-10,195.9
4656,Bella,37,Female,Fresno,2025-03-27,364.64
4657,Fiona,35,Female,Las Vegas,2024-09-10,70.42
4658,William,47,Male,Dallas,2024-05-26,50.0
4659,Alice,44,Female,Indianapolis,2024-11-20,703.9
4660,Nina,41,Female,Fort Worth,2025-04-16,189.95
4661,Julia,26,Female,Denver,2024-12-24,374.29
4662,Robert,36,Male,Philadelphia,2023-10-02,142.64
4663,Grace,53,Female,Philadelphia,2025-01-06,283.07
4664,Wendy,56,Female,Boston,2025-01-29,80.82
4665,Katherine,40,Female,San Diego,2025-04-24,230.8
4666,Benjamin,45,Male,Dallas,2023-09-26,611.61
4667,George,31,Male,San Francisco,2023-10-17,664.66
4668,Ethan,24,Male,Jacksonville,2024-06-27,160.78
4669,Bella,27,Female,Phoenix,2024-07-11,461.77
4670,James,39,Male,Mesa,2024-11-02,163.47
4671,Patrick,27,Male,Philadelphia,2024-03-28,166.73
4672,Ethan,43,Male,New York,2025-02-07,341.82
4673,Alexander,34,Male,El Paso,2025-02-06,1143.05
4674,Sophia,35,Female,Phoenix,2023-11-10,247.66
4675,James,43,Male,Atlanta,2025-01-13,188.51
4676,Tina,53,Female,Milwaukee,2025-01-08,289.45
4677,Tina,48,Female,El Paso,2023-12-12,874.56
4678,Wendy,22,Female,San Antonio,2025-07-11,50.67
4679,Sophia,42,Female,San Diego,2024-08-31,181.66
4680,David,20,Male,Dallas,2025-03-09,234.99
4681,Marcus,18,Male,Philadelphia,2025-01-22,235.89
4682,Liam,52,Male,Philadelphia,2023-12-15,613.12
4683,Frank,54,Male,New York,2023-11-15,1089.22
4684,Fiona,18,Female,Charlotte,2025-03-08,173.33
4685,Nathan,25,Male,Houston,2024-02-27,860.53
4686,Frank,27,Male,Portland,2025-05-23,366.56
4687,Victor,25,Male,Sacramento,2025-02-28,689.88
4688,Marcus,24,Male,Albuquerque,2023-09-05,754.69
4689,Marcus,27,Male,Tucson,2025-03-26,903.41
4690,Rachel,44,Female,Jacksonville,2024-02-29,496.92
4691,Isabella,41,Female,Denver,2023-09-30,216.2
4692,Zoe,53,Female,Atlanta,2025-01-16,700.15
4693,David,42,Male,Baltimore,2024-10-09,775.15
4694,Liam,37,Male,Fresno,2023-10-10,388.82
4695,Alexander,34,Male,Philadelphia,2024-07-12,147.71
4696,Liam,44,Male,Fort Worth,2024-05-04,903.09
4697,Quinn,33,Male,San Jose,2024-08-14,461.79
4698,Maria,18,Female,Mesa,2024-10-02,225.43
4699,Marcus,40,Male,San Diego,2024-05-09,186.65
4700,Ethan,36,Male,Fort Worth,2024-02-17,378.28
4701,Liam,36,Male,Boston,2023-10-29,264.88
4702,Oliver,40,Male,Austin,2024-10-07,496.51
4703,Diana,38,Female,Atlanta,2025-01-24,909.26
4704,Samuel,26,Male,Colorado Springs,2024-01-28,151.31
4705,Emma,28,Female,Fresno,2024-08-20,205.7
4706,Tina,40,Female,Denver,2023-09-16,122.73
4707,Nathan,44,Male,Louisville,2025-05-06,892.82
4708,Quinn,18,Male,Detroit,2024-02-09,359.43
4709,Patrick,30,Male,Sacramento,2024-07-24,335.87
4710,Alexander,29,Male,Indianapolis,2024-05-20,145.87
4711,Samuel,32,Male,Austin,2023-12-02,371.59
4712,Ethan,46,Male,Houston,2025-06-25,554.95
4713,Ethan,31,Male,Tucson,2025-05-02,470.39
4714,Alice,39,Female,Houston,2024-09-22,165.49
4715,Sophia,51,Female,Louisville,2025-06-13,638.95
4716,Frank,42,Male,Baltimore,2025-02-06,466.99
4717,Alexander,51,Male,Philadelphia,2024-06-16,225.62
4718,Victor,29,Male,Atlanta,2024-04-06,144.86
4719,Bella,20,Female,Colorado Springs,2024-06-14,283.1
4720,Zoe,33,Female,Phoenix,2025-01-22,1067.63
4721,Olivia,38,Female,Indianapolis,2024-02-29,89.05
4722,Victor,18,Male,Baltimore,2023-10-10,221.18
4723,Alice,40,Female,Albuquerque,2024-05-13,285.68
4724,Bella,41,Female,Tucson,2024-08-15,402.11
4725,Thomas,59,Male,Tucson,2025-06-04,373.25
4726,Victor,26,Male,Long Beach,2023-12-24,445.41
4727,Marcus,28,Male,Charlotte,2025-03-24,560.74
4728,Penny,65,Female,Austin,2025-08-01,303.61
4729,Christopher,18,Male,Detroit,2025-07-12,506.97
4730,Emma,40,Female,Milwaukee,2023-10-04,50.0
4731,Hannah,21,Female,Boston,2024-07-19,410.74
4732,Diana,24,Female,Milwaukee,2024-03-08,317.52
4733,Hannah,29,Female,Baltimore,2025-04-23,126.27
4734,James,47,Male,San Jose,2024-04-10,143.14
4735,Charlotte,19,Female,Las Vegas,2024-09-22,247.6
4736,Benjamin,37,Male,Dallas,2023-08-20,1040.31
4737,Victor,32,Male,Portland,2024-01-08,150.45
4738,Tina,35,Female,San Jose,2024-09-30,192.09
4739,Diana,46,Female,Nashville,2024-03-24,402.72
4740,Alexander,21,Male,Louisville,2024-11-12,204.03
4741,Wendy,28,Female,Jacksonville,2024-07-19,1549.74
4742,James,38,Male,Atlanta,2024-10-20,381.96
4743,Liam,41,Male,Columbus,2024-08-09,173.29
4744,George,28,Male,Los Angeles,2025-03-01,815.52
4745,Diana,46,Female,Albuquerque,2024-01-04,285.47
4746,James,32,Male,Seattle,2025-06-03,1228.66
4747,William,22,Male,Fort Worth,2025-02-20,84.83
4748,Benjamin,37,Male,Tucson,2024-02-10,544.63
4749,Diana,51,Female,Austin,2023-08-19,165.59
4750,Thomas,22,Male,Kansas City,2024-06-09,591.32
4751,Robert,48,Male,Charlotte,2024-02-01,242.8
4752,Marcus,31,Male,Tucson,2024-04-24,1085.83
4753,Rachel,57,Female,Tucson,2025-04-19,557.44
4754,Fiona,37,Female,Louisville,2025-05-17,50.0
4755,Kevin,34,Male,Tucson,2025-07-10,355.65
4756,Wendy,26,Female,Houston,2023-08-16,325.83
4757,Alice,18,Female,San Antonio,2024-12-07,50.0
4758,Ethan,23,Male,Boston,2025-04-26,1308.34
4759,Isabella,39,Female,Colorado Springs,2025-01-27,961.28
4760,Samuel,32,Male,San Jose,2023-10-29,1042.76
4761,Patrick,19,Male,Sacramento,2024-09-05,198.01
4762,Julia,36,Female,Columbus,2024-02-05,184.65
4763,Emma,23,Female,Tucson,2024-08-08,167.34
4764,Alexander,21,Male,Washington DC,2023-09-27,525.1
4765,Tina,31,Female,Austin,2025-08-12,740.59
4766,William,32,Male,Washington DC,2025-01-16,218.23
4767,Zoe,18,Female,Virginia Beach,2023-10-22,262.95
4768,Fiona,41,Female,Virginia Beach,2025-06-18,269.57
4769,Henry,18,Male,Colorado Springs,2025-05-31,85.94
4770,Isaac,42,Male,Sacramento,2024-08-28,339.58
4771,Samuel,36,Male,El Paso,2025-01-08,575.22
4772,Bella,25,Female,Dallas,2024-05-13,174.78
4773,Bella,35,Female,Mesa,2025-07-27,576.25
4774,Isabella,31,Female,Phoenix,2023-10-16,444.33
4775,Benjamin,32,Male,Baltimore,2023-10-23,466.82
4776,Bella,45,Female,Las Vegas,2023-11-20,409.78
4777,Patrick,24,Male,Columbus,2025-04-05,573.11
4778,Victor,39,Male,Charlotte,2023-10-08,592.69
4779,Victor,19,Male,Albuquerque,2024-10-03,178.29
4780,Robert,41,Male,Kansas City,2024-06-27,890.53
4781,William,39,Male,Mesa,2025-07-19,475.88
4782,William,34,Male,Fort Worth,2024-02-04,656.08
4783,Isaac,58,Male,Boston,2024-02-21,331.16
4784,Tina,25,Female,Mesa,2024-04-01,153.1
4785,Oliver,18,Male,Atlanta,2025-03-22,340.56
4786,Sophia,31,Female,San Francisco,2025-01-08,1337.08
4787,Patrick,24,Male,Tucson,2025-02-02,143.65
4788,Olivia,57,Female,Albuquerque,2024-04-03,223.85
4789,Benjamin,39,Male,Boston,2024-02-29,475.79
4790,Katherine,33,Female,San Antonio,2023-10-08,294.33
4791,Charlotte,36,Female,San Jose,2024-01-10,283.87
4792,Sophia,44,Female,Boston,2025-03-07,186.75
4793,Frank,27,Male,Sacramento,2024-10-15,848.35
4794,Julia,18,Female,Milwaukee,2023-12-06,688.2
4795,Rachel,36,Female,Seattle,2023-12-13,939.87
4796,Ethan,31,Male,Baltimore,2024-07-20,631.46
4797,Charlotte,35,Female,Fort Worth,2024-06-07,619.96
4798,Robert,47,Male,San Jose,2024-09-09,443.04
4799,Bella,35,Female,Houston,2025-07-20,1171.46
4800,Isabella,33,Female,San Francisco,2024-01-13,136.11
4801,Oliver,30,Male,New York,2024-03-27,288.15
4802,Victor,18,Male,Detroit,2024-02-24,158.56
4803,Sophia,27,Female,Albuquerque,2023-11-10,793.93
4804,Nina,51,Female,San Jose,2023-12-08,345.36
4805,Robert,27,Male,Boston,2024-12-28,324.43
4806,Julia,24,Female,Boston,2025-04-10,50.0
4807,Rachel,38,Female,Long Beach,2025-01-05,298.16
4808,Marcus,36,Male,Fort Worth,2023-09-13,206.28
4809,Rachel,36,Female,Colorado Springs,2025-04-17,450.3
4810,Henry,20,Male,Denver,2024-04-10,578.62
4811,David,22,Male,Fort Worth,2023-10-20,110.37
4812,Luna,56,Female,Fresno,2024-02-12,268.41
4813,Samuel,18,Male,San Francisco,2024-05-01,463.37
4814,Charlotte,28,Female,Louisville,2024-08-24,1035.06
4815,Alexander,44,Male,Washington DC,2024-12-22,370.77
4816,Quinn,33,Male,Columbus,2024-02-21,477.47
4817,James,21,Male,Denver,2025-08-08,134.67
4818,Benjamin,36,Male,Los Angeles,2023-09-06,432.14
4819,Victoria,28,Female,Las Vegas,2024-06-05,1258.06
4820,Frank,41,Male,Nashville,2024-07-10,50.07
4821,Hannah,20,Female,San Jose,2025-02-11,545.65
4822,Grace,24,Female,Portland,2024-02-13,71.34
4823,Nina,26,Female,Austin,2024-07-17,364.56
4824,Rachel,34,Female,Baltimore,2025-03-24,258.91
4825,Victor,41,Male,San Antonio,2023-11-25,344.2
4826,Robert,47,Male,Milwaukee,2023-08-23,1579.36
4827,Robert,58,Male,Fort Worth,2025-04-13,454.15
4828,Rachel,37,Female,Milwaukee,2025-08-02,509.28
4829,Samuel,37,Male,Austin,2023-11-18,778.47
4830,Penny,35,Female,Dallas,2025-04-08,368.75
4831,Victor,29,Male,Los Angeles,2024-05-13,277.93
4832,Henry,34,Male,Houston,2024-11-17,259.56
4833,Victor,46,Male,Kansas City,2024-11-28,613.21
4834,Isabella,38,Female,Nashville,2024-10-13,399.88
4835,James,33,Male,Boston,2024-02-20,829.03
4836,Charlotte,54,Female,Kansas City,2025-03-31,252.31
4837,Benjamin,49,Male,Louisville,2023-08-30,438.51
4838,Victoria,40,Female,Boston,2023-10-01,571.17
4839,Diana,47,Female,Jacksonville,2025-06-04,777.36
4840,Victor,23,Male,Virginia Beach,2024-07-04,248.45
4841,Christopher,56,Male,Denver,2023-11-17,501.63
4842,Victor,19,Male,Mesa,2025-06-06,126.69
4843,Olivia,29,Female,Chicago,2025-04-12,285.26
4844,Katherine,25,Female,Houston,2024-04-13,864.05
4845,Isaac,42,Male,Tucson,2023-09-15,1456.22
4846,Ethan,29,Male,Phoenix,2024-07-16,169.33
4847,Isaac,53,Male,San Jose,2023-12-15,908.72
4848,George,57,Male,Sacramento,2024-10-07,654.11
4849,Kevin,39,Male,San Francisco,2025-04-06,570.98
4850,Frank,18,Male,Nashville,2024-05-29,556.48
4851,Alice,18,Female,El Paso,2023-09-05,211.35
4852,Frank,22,Male,Las Vegas,2024-12-26,365.26
4853,William,24,Male,Phoenix,2023-12-19,972.23
4854,Julia,18,Female,Oklahoma City,2024-01-18,403.76
4855,Maria,39,Female,Houston,2023-12-29,1002.4
4856,Luna,44,Female,Las Vegas,2024-03-06,508.45
4857,Victoria,18,Female,Oklahoma City,2025-05-21,337.03
4858,James,40,Male,Kansas City,2023-09-09,176.03
4859,Frank,34,Male,Columbus,2024-11-09,371.51
4860,Grace,36,Female,Austin,2024-02-10,879.42
4861,Henry,44,Male,Indianapolis,2024-03-17,66.37
4862,Oliver,30,Male,San Francisco,2024-06-11,452.42
4863,David,22,Male,Kansas City,2024-09-20,117.11
4864,Benjamin,28,Male,Houston,2023-09-28,189.33
4865,Victoria,32,Female,Charlotte,2024-03-06,886.46
